complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
8253290,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,Experian Information Solutions Inc.,Web,CA,Yes,N/A,escalation_language,complaint,"I lodged a complaint with these Bureaus a month ago, but unfortunately, the inaccurate information on my report still remains.","I lodged a complaint with these Bureaus a month ago, but unfortunately, the inaccurate information on my report still remains. I haven't received any communication from the Bureaus, except for the notification that you sent stating that the company has responded to my complaint. How can I be certain that they have thoroughly checked the inaccuracies on my report? What methods did they employ to validate the accounts? This whole situation is incredibly frustrating! It's been more than 30 days since I filed a complaint with these Bureaus, and yet the disputed accounts have not been updated. If this continues, I will have no choice but to take legal action due to the immense stress this has caused me. Moreover, I am also concerned about the security of my personal data, as it was affected by the XXXX, Experian, and XXXX data breach.",841
3205066,Vehicle loan or lease,Loan,Managing the loan or lease,Problem with fees charged,Santander Consumer USA Holdings Inc.,Web,OH,Yes,N/A,escalation_language,complaint,"But my complaint is about XX/XX/XXXX, on this date I requested my third extension and on the recorded phone call the representative told me that my new maturity date would be XX/XX/XXXX if I wasn't late on any payments and since XX/XX/XXXX I have not been late on a payment.","I purchased a XXXX XXXX XXXX XXXX in XX/XX/XXXX that was financed through Santander Consumer USA , Inc for a 72 month term. My original payoff date was supposed to be XX/XX/XXXX but during the length of the loan I have had to request 3 payment extensions due to financial issues and I was told each time that I made the extension request that each extension adds 2 months to the end of my loan, which means 6 months should have been added to the end of my loan. Since my original maturity date was XX/XX/XXXX adding six months to that should have meant that my loan should have been done XX/XX/XXXX. But my complaint is about XX/XX/XXXX, on this date I requested my third extension and on the recorded phone call the representative told me that my new maturity date would be XX/XX/XXXX if I wasn't late on any payments and since XX/XX/XXXX I have not been late on a payment. However, when I made my p",1540
8105787,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,GA,Yes,N/A,escalation_language,complaint,Please see the attached PDF file on this complaint.,"I just obtained and reviewed the copy of my credit reports. It seems that the Bureaus are reporting Inaccurate information resulting to lower my credit scores. 

Please see the attached PDF file on this complaint. These are the letters I submitted to the involved Bureaus and my personal documents attached to it.",313
3347779,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account status incorrect,Experian Information Solutions Inc.,Web,PA,Yes,N/A,escalation_language,complaint,"I have attached the letter another complaint that I have made to XXXX XXXX, my phone records showing the calls that I made to XXXX XXXX in XX/XX/XXXX, XX/XX/XXXX, XX/XX/XXXX and XX/XX/XXXX (I have more but printer ink is limited), an email from XXXX confirming my contact with the company on XX/XX/2018, the results of my credit disputes where XXXX XXXX confirms that my payments were on-time in XX/XX/2018, XX/XX/2018, XX/XX/2018 but somehow 90 days","After graduating from my XXXX at XXXX, my student loans were serviced through XXXX. When I obtained employment that qualified me for Public Service Loan Forgiveness, I was notified that my loans would be transferred to XXXX XXXX for servicing due to this program in XX/XX/2018. In XX/XX/2018, I contacted XXXX XXXX to begin the process of being approved for the programming. I was told that my account would be placed in Forbearance/Deferment while I gathered the appropriate documentation from my employer and concerning my income to be considered for the Income Driven Repayment Plan and Public Service Student Loan Forgiveness. I had the documentation completed by my employer and sent to the provided agency. I thought everything was taken care of and my payment would be $XXXX. In late XX/XX/XXXX, I received notification that I had a monthly bill of over $1000 due to XXXX XXXX in XX/XX/XXXX. I",3485
3309069,Mortgage,Conventional home mortgage,Closing on a mortgage,,TD BANK US HOLDING COMPANY,Web,NJ,Yes,N/A,escalation_language,complaint,"As of the filing of this complaint, I have not received the completed appraisal, the initial closing disclosure, or even a proposed revised closing date.","On XX/XX/19, I e-signed an Intent to Proceed notice with TD Bank for a mortgage loan. The closing date for this transaction was scheduled for XX/XX/19. My attempts to communicate with the loan officer and loan processor since signing the Intent to Proceed have been largely unsuccessful resulting in missed deadlines and a failure to meet the original closing date. Between XX/XX/19 and XX/XX/19, I sent 6 emails to my loan officer and/or loan processor and not a single one was replied to. Over the same approximate 1-month period, I left 11 voicemail phone messages ( no phone calls were ever answered immediately ). Only three of my calls were returned. I received a conditional approval on XX/XX/19 from the lender. I submitted the required documentation to the best of my ability with minimal to no guidance provided by the lender. Due to lender 's failure to respond to my attempted outreach, a",2681
8108519,Prepaid card,General-purpose prepaid card,Problem getting a card or closing an account,Trouble getting a working replacement card,U.S. BANCORP,Web,DC,Yes,N/A,escalation_language,complaint,I've exhausted efforts to resolve this directly with the company and have resulted in filing this complaint,"I purchased this card on XXXX XXXX,2023 for {$500.00} and the card was not working. I requested a replacement card on XX/XX/23 and submitted requested documents that included the receipt of purchase, images of the card and my personal identification. This information was sent multiple times via fax on XX/XX/23, XX/XX/23, and XX/XX/23 and received confirmation of successful delivery. The company claims they never received the documents any of the times. I've exhausted efforts to resolve this directly with the company and have resulted in filing this complaint",564
7985106,Checking or savings account,Checking account,Managing an account,Deposits and withdrawals,FIFTH THIRD FINANCIAL CORPORATION,Web,FL,Yes,N/A,escalation_language,manager,Now after speaking with the branch manager he informed me that the hold will not be removed until XX/XX/23.,"I opened an Account with fifth third bank on XXXX XXXX. I tried to change my direct deposit to the new bank account. My payroll department had not yet verified the bank by the date my payroll check should have been released so I received a "" Live Check '' I went to the branch located at XXXX XXXX XXXX XXXX XXXX XXXX, XXXX, FL XXXX. The check amount was XXXX. I spoke with a teller, whom was extremely rude to begin with. She proceeded to deposit the check without informing me that there policy states that new deposits are subject to a hold. Had I been informed I would have taken the check to The issuing bank and cashed it. Now after speaking with the branch manager he informed me that the hold will not be removed until XX/XX/23. I was under the impression that Federal law states that XXXX should be released on the account within 24 hrs. until the hold is released. I am not able to access s",1618
8039497,Mortgage,FHA mortgage,Trouble during payment process,Trying to communicate with the company to fix an issue while managing or servicing your loan,COLORADO HOUSING AND FINANCE AUTHORITY,Web,CO,Yes,N/A,escalation_language,complaint,I submitted a complaint to the CFPB back in XXXX and I didn't receive a valid response to my complaint.,"I started investigating my mortgage in XXXX, by XX/XX/XXXX I suspected that this was a fraudulent transaction and started by sending refuse for cause without dishonor their requests for payment and inquiring about the details of this particular transaction. I was met with my questions being avoided and lack of meaningful response every time. It didn't appear that GAAP accounting was adhered to, and I suspected the accounting to be falsified. I later discovered that my Note funded the transaction and I wasn't given full disclosure. After trying to get answers that were never answered, I was met with a lawsuit from the opposing party 's debt collection attorneys at XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX who I believe is guilty of identity theft by using my private data and placing on the public record for unjust enrichment without having standing to do so and who had Never ",2263
8278617,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,Bridgecrest Acceptance Corporation,Web,OH,Yes,N/A,escalation_language,complaint,This complaint seeks immediate attention to correct derogatory and inaccurate payment information that does not accurately reflect my payment history.,"To Whom It May Concern, I am writing to formally dispute inaccuracies in my credit report, specifically relating to late and missed payments reported by Bridgecrest, formerly known as XXXX. This complaint seeks immediate attention to correct derogatory and inaccurate payment information that does not accurately reflect my payment history. 

Details of the Dispute : The inaccuracies relate to the following reported late payments : XX/XX/XXXXXXXX  : Reported 30 days late XX/XX/XXXXXXXX  : Reported 60 days late XX/XX/XXXX : Reported 30 days late XX/XX/XXXXXXXX  : Reported 30 days late I assert these reports are erroneous. For each of the months in question, payments were mailed in a timely manner via USPS, ensuring that they should not have been classified as late. The discrepancy may result from postal delays or processing delays on Bridgecrest 's end, but in no instance was payment author",2537
3445015,Mortgage,Conventional home mortgage,Trouble during payment process,,Ditech Financial LLC,Web,SC,Yes,N/A,escalation_language,complaint,Please also note the facts and evidence attached with this complaint.,"In XXXX, I owed {$38000.00} on my house when I left chapter XXXX bankruptcy. Under advice of my attorney, I did not reaffirm the loan due to house not being worth the loan value. Over the next couple of years, I tried to negotiate with XXXX  XXXX XXXX to keep my house. I filled out several loan modification applications and submitted them to the bank. In XXXX, I hired an attorney to assist with the loan modification process because of their constantly making me redo the application. That same year XXXX  XXXX XXXX foreclosed on my property and during the foreclosure they transferred the loan to Green Tree Servicing. My attorney submitted the application to Green Tree several times and in XXXX, they denied my application. My attorney advised me that Judge XXXX had setup a portal to monitor the banks handling of the process and I was forced back into bankruptcy. We had to make trial payment",4815
3350831,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"EQUIFAX, INC.",Web,FL,Yes,N/A,escalation_language,complaint,I am personally filing this complaint to you and this is NOT a dispute.,"Equifax, XXXX  and XXXX  continue to disregard the Federal Laws for Identity Theft. I am personally filing this complaint to you and this is NOT a dispute. This is Identity Theftplease see my attached report. a ) Block. Except as otherwise provided in this section, a consumer reporting agency shall block the reporting of any information in the file of a consumer that the consumer identifies as information that resulted from an alleged identity theft, not later than 4 business days after the date of receipt by such agency of ( 1 ) appropriate proof of the identity of the consumer ; ( 2 ) a copy of an identity theft report ; ( 3 ) the identification of such information by the consumer ; and ( 4 ) a statement by the consumer that the information is not information relating to any transaction by the consumer. ( b ) Notification. A consumer reporting agency shall promptly notify the furnisher",4953
8059437,Credit reporting or other personal consumer reports,Other personal consumer report,Improper use of your report,Reporting company used your report improperly,"Early Warning Services, LLC",Web,CA,Yes,N/A,escalation_language,complaint,"Given the seriousness of these violations and the impact on my financial well-being, I have initiated a complaint with you, the Consumer Financial Protection Bureau XXXX CFPB ) to seek your intervention in this matter.","I hope this communication finds you well. I am writing to follow up on my previous correspondence with Early Warning regarding the violation of my rights under the Gramm-Leach-Bliley Act ( GLBA ) as well as the resulting financial injuries I have sustained. 

I have carefully reviewed Early Warning 's response dated XX/XX/, asserting that they do not offer direct-to-consumer products and citing the Fair Credit Reporting Act ( FCRA ) section 603 ( x ) as an exemption. While I appreciate their clarification, it is crucial to emphasize that the exemption under 15 U.S. Code 6802 ( e ) ( 6 ) is applicable only when the reporting is in accordance with the FCRA. Early Warning 's actions, as outlined in my previous communication, are in direct violation of the GLBA, and their reliance on inaccurate FCRA exemptions does not absolve them of their obligations under the GLBA. 

I wish to reiterate t",3344
8009481,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"EQUIFAX, INC.",Web,IN,Yes,N/A,escalation_language,CFPB,CFPB- 15 U.S.,"CFPB- 15 U.S. Code $ 1681c-2 a consumer reporting agency shall block the reporting of any information in the file of a consumer that the consumer identifies as information that resulted from an alleged identity theft, not later than 4 business days after the date of receipt. I HAVE ATTACHED MY FTC REPORT TO THIS COMPLIANT TO PREVENT FURTHER STALL TACTICS FROM Equifax",369
3554997,Mortgage,Conventional home mortgage,Trouble during payment process,,"HUNTINGTON NATIONAL BANK, THE",Web,MI,Yes,N/A,escalation_language,CFPB,"Please see my response to Huntington via the CFPB site : Complaint # XXXX Huntington continues to : - Charge me for interest incorrectly due to their negligence - Misapply funds that should be applied per my direction that they hold illegally in Escrow - Communicate that a scheduled subsequent refund XXXX XXXX will be received by Huntington, not my wife and I, and they will immediately hold that money in Escrow","Please see my response to Huntington via the CFPB site : Complaint # XXXX Huntington continues to : - Charge me for interest incorrectly due to their negligence - Misapply funds that should be applied per my direction that they hold illegally in Escrow - Communicate that a scheduled subsequent refund XXXX XXXX will be received by Huntington, not my wife and I, and they will immediately hold that money in Escrow",414
3682255,Credit card or prepaid card,General-purpose prepaid card,Trouble using the card,Trouble using the card to spend money in a store or online,Netspend Corporation,Web,GA,Yes,N/A,escalation_language,complaint,I am filling this complaint along with many others.,"I purchased a netspend card at the XXXX XXXX and loaded XXXX dollars on the card for my son to use. I put the card in his name and with difficulty could not use it. We were instructed to call the activation Department and was told that he had to submit another form of I.d . proving it was him. After the conversation a social security card was a acceptable form just to find out the money couldn't be accessed because they didn't accept his social security card. 
This was on the XXXX of XXXX. I have requested my money back and the only reply I received is that in 2 days I would be contacted by someone from netspend. I want a full refund and holding my funds is illegal and a horrible business practice. 
I am filling this complaint along with many others. I have corresponded through phone and email. 
XXXX XXXX",816
8016465,Credit card,General-purpose credit card or charge card,"Other features, terms, or problems",Other problem,GOLDMAN SACHS BANK USA,Web,CO,Yes,N/A,escalation_language,escalated,She told me she escalated it to the powers that be.,"I had my Apple ( Goldman Sachs ) card hacked back in spring of 2023. I do not have the exact date as I no longer have access to account or email. When this occurred Apple Card contacted me to question the fraudulent charges that had been made. I confirmed that it was fraudulent. They then changed my online credit card #, but did not cancel the physical card, as I had possession of it. Later that day I received a call ( supposedly from apple card ) saying there had been more fraudulent charges. I gave them the information they requested, until they asked for my entire social security # and it just started to seem fishy, at which time I hung up. I called Apple Card to see if that call was actually them and they had no record of a call being made to me. I then told the apple customer service people exactly what had transpired. I had assumed at this time my card and account were closed and c",3569
2695343,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"EQUIFAX, INC.",Web,GA,Yes,N/A,escalation_language,complaint,Equifax has responded to my complaints stating they have verified these accounts were mine.,"Over the past year on a monthly basis, I have been contacting Equifax in reference to fraudulent accounts opened and requesting deletions and investigations from my credit file. Equifax still to this day still has an incorrect date for my birthdate as well even after several attempts I have sent to have this corrected. Equifax has responded to my complaints stating they have verified these accounts were mine. I have decided to contact the creditors directly as Equifax is choosing to defame my credit file with incorrect information. I contacted XXXX XXXX on XXXX/XXXX/XXXX in reference to a collection account that was not mine. Below is the response from XXXX XXXX : Company responded Status Company responded on XXXXResponse TypeClosed with explanation Company 's Response We are in receipt of the consumer, XXXX XXXX 's, second complaint. This shall serve as XXXX XXXX XXXX XXXX XXXX XXXX 's ",2163
3304139,Mortgage,FHA mortgage,Trouble during payment process,,"Shellpoint Partners, LLC",Web,FL,Yes,N/A,escalation_language,complaint,I recibe a compliant response from this new mortgage company and as with XXXX XXXX XXXX they are started to lie and not answer my complaint 1 amount they say I owed no prove no prove why they keep changing the amount their new amount is {$1500.00} they claimed I missed this payment 4 years ago!!!,I recibe a compliant response from this new mortgage company and as with XXXX XXXX XXXX they are started to lie and not answer my complaint 1 amount they say I owed no prove no prove why they keep changing the amount their new amount is {$1500.00} they claimed I missed this payment 4 years ago!!! XX/XX/2015 at the time I was paying what the court say or they presented to the court remember everything was force by the court they have already add XXXX to my mortgage a house that was worth XXXX if you see the partem fraud all around as forced me to signed a so contract by the way a contract is done when 2 parties agreed into it but my low income and situation dose not aloud me and their called loan modification help only sink me more into their fraudulent now the house has gain some value they change to a new this shellpoint Mortgage Services and this people same or worse playing the same t,1289
8185228,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,GA,Yes,N/A,escalation_language,complaint,I am maintaining a careful record of my communications with you for the purpose of filing a complaint seeking relief and monetary damages under FCRA Sections 616 and 617.,"This is my final communication regarding your claim that the information below has been verified and that the information being reported by the furnishers is accurate. 

XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX I have repeatedly asked for evidence to support your reporting, but you have failed to provide me a copy of valid and viable evidence provided by the above-named furnisher ( s ). 

Furthermore, I have requested your method of verification and you have not complied, which is an additional violation of the Fair Credit Reporting Act 611 ( a ) ( 7 ). 

In the absence of any such documentation, I demand that this information be immediately removed from the credit file you maintain under my Social Security Number. 

Attached is the dispute letter which is dated and time stamped. 

Remove the aforementioned accounts due ",1286
3656305,Credit card or prepaid card,General-purpose credit card or charge card,Fees or interest,Problem with fees,CAPITAL ONE FINANCIAL CORPORATION,Web,NY,Yes,N/A,escalation_language,supervisor,I sent the XXXX XXXX  the same day called back spoke to a supervisor cant remember his name.,On XX/XX/2020 I received a call from my lender as I amtrying to purchase a home. XXXX advised me that I needed to pay off my capital one credit card. I called capital one on XX/XX/XXXX I was advised that they couldnt provide me with a payoff at that time because I had a XXXX dollar payment that had not posted so the woman couldnt give me a good pay off amount she advised me to call back on XX/XX/2020 I again called back I spoke with a woman not sure of her name she advised me the payment had posted and gave me a payoff of XXXX I advised her I would be calling back once the payment was made. I sent the XXXX XXXX  the same day called back spoke to a supervisor cant remember his name. He advised me that they did receive the payment but that he couldnt XXXX out my balance until the payment posted he advised me to check my app everyday until the balance was updated. On XX/XX/XXXX I called Cap,2244
8265555,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,Experian Information Solutions Inc.,Web,NY,Yes,N/A,escalation_language,escalate,"Failure to do so will compel me to escalate these issues to the CFPB, FTC, and my Attorney General.","I've observed several deviations from mandatory reporting standards, which raises concerns about the accuracy and completeness of the data in my report. Despite this, I refute your allegations and challenge you to substantiate your right to report incomplete negative information on my credit report.

In accordance with 15 U.S.C 1681e, consumer reporting agencies must employ reasonable procedures to ensure the maximum possible accuracy of information in consumer reports. Additionally, 12 CFR Part 1022 ( Regulation V ) mandates furnishers to provide information about consumer accounts that is both integral and accurate. It also requires conducting reasonable investigations into consumer disputes. As per the Consumer Reporting Resource Guide ( CRRG ), adherence to Metro 2 compliance standards is essential for lawful reporting, and any deviation from these standards jeopardizes the integrity",1883
8236292,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"EQUIFAX, INC.",Web,IN,Yes,N/A,escalation_language,CFPB,They replied to CFPB And all 3 replied to my complaints the CfPB submitted last week and today that they ate still working on the issues.,Like I've already stated in my complaints about all 3 bureaus. They replied to CFPB And all 3 replied to my complaints the CfPB submitted last week and today that they ate still working on the issues. They said that last week to CFPB and i have documents with dates from all three that my dispute results are completed. I am XXXX. And I want to proceed with civil or criminal action for compensation for their negligence in their investigations,444
3490119,Credit card or prepaid card,Store credit card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,"CITIBANK, N.A.",Web,CT,Yes,N/A,escalation_language,escalate,"XXXX asked me if I wanted to escalate the matter to corporate, I accepted and she transferred me to Home Depot 's XXXX number.","I purchased a microwave from home depot using the home depot credit card from citibank. The microwave was too big and we returned it. Home Depot said you can only return appliances for two days, afterwards they don't have to accept returns. I was told by the salesperson we had two days for returns if it was damaged. They got approval for the return but said that I had to pay a restocking fee, if I didn't they wouldn't accept it. They processed the return and gave me a credit of {$240.00} and had me sign for the transaction. They ran a {$37.00} fee through but never asked me to sign for it. I called Citibank and filed a dispute. I received a letter from Citibank a few days later saying since I was credited {$200.00} the matter was resolved. I called again and explained I was disputing the {$37.00} and was transferred to disputes and XXXX told me that Home Depot has the right to charge the",1353
3480800,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,NY,Yes,N/A,escalation_language,complaint,"i am filing this complaint because XXXX, transunion, and XXXXhas ignored my request to provide me with the documents that their company has on file that was used to verify the accounts i disputed.","i am filing this complaint because XXXX, transunion, and XXXXhas ignored my request to provide me with the documents that their company has on file that was used to verify the accounts i disputed. being that they have gone past the 30 day mark and can not verify these account under section 611 ( 5 ) ( a ) of the fcra - they are required to promptly delete all information which can not be verified that i have disputed. please resolve this issue immediately.",460
